file_name,stem,extension,path,relative_path,size_mb,modified_at
DJI_20260513135620_0003_V.JPG,DJI_20260513135620_0003_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135620_0003_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135620_0003_V.JPG,0.913,2026-06-08 10:33:33
DJI_20260513135635_0004_V.JPG,DJI_20260513135635_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135635_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135635_0004_V.JPG,0.926,2026-06-08 10:33:34
DJI_20260513135645_0005_V.JPG,DJI_20260513135645_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135645_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135645_0005_V.JPG,0.898,2026-06-08 10:33:34
DJI_20260513135715_0006_V.JPG,DJI_20260513135715_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135715_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002622\DJI_202605131354_004\DJI_20260513135715_0006_V.JPG,0.933,2026-06-08 10:33:34
DJI_20260513122554_0001_V.JPG,DJI_20260513122554_0001_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122554_0001_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122554_0001_V.JPG,1.162,2026-06-08 10:33:34
DJI_20260513122642_0004_V.JPG,DJI_20260513122642_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122642_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122642_0004_V.JPG,1.214,2026-06-08 10:33:35
DJI_20260513122706_0005_V.JPG,DJI_20260513122706_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122706_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122706_0005_V.JPG,1.318,2026-06-08 10:33:35
DJI_20260513122802_0006_V.JPG,DJI_20260513122802_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122802_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122802_0006_V.JPG,1.115,2026-06-08 10:33:36
DJI_20260513122847_0007_V.JPG,DJI_20260513122847_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122847_0007_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122847_0007_V.JPG,1.142,2026-06-08 10:33:36
DJI_20260513122920_0008_V.JPG,DJI_20260513122920_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122920_0008_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122920_0008_V.JPG,1.026,2026-06-08 10:33:36
DJI_20260513122932_0009_V.JPG,DJI_20260513122932_0009_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122932_0009_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122932_0009_V.JPG,1.034,2026-06-08 10:33:37
DJI_20260513122948_0010_V.JPG,DJI_20260513122948_0010_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122948_0010_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513122948_0010_V.JPG,1.086,2026-06-08 10:33:37
DJI_20260513123018_0011_V.JPG,DJI_20260513123018_0011_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123018_0011_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123018_0011_V.JPG,1.048,2026-06-08 10:33:37
DJI_20260513123046_0012_V.JPG,DJI_20260513123046_0012_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123046_0012_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123046_0012_V.JPG,0.97,2026-06-08 10:33:38
DJI_20260513123104_0013_V.JPG,DJI_20260513123104_0013_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123104_0013_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123104_0013_V.JPG,1.004,2026-06-08 10:33:38
DJI_20260513123126_0014_V.JPG,DJI_20260513123126_0014_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123126_0014_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123126_0014_V.JPG,0.874,2026-06-08 10:33:38
DJI_20260513123151_0015_V.JPG,DJI_20260513123151_0015_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123151_0015_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513123151_0015_V.JPG,0.997,2026-06-08 10:33:39
DJI_20260513124155_0005_V.JPG,DJI_20260513124155_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124155_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124155_0005_V.JPG,0.797,2026-06-08 10:33:39
DJI_20260513124235_0006_V.JPG,DJI_20260513124235_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124235_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124235_0006_V.JPG,0.873,2026-06-08 10:33:40
DJI_20260513124248_0007_V.JPG,DJI_20260513124248_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124248_0007_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124248_0007_V.JPG,0.909,2026-06-08 10:33:40
DJI_20260513124302_0008_V.JPG,DJI_20260513124302_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124302_0008_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124302_0008_V.JPG,0.902,2026-06-08 10:33:40
DJI_20260513124314_0009_V.JPG,DJI_20260513124314_0009_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124314_0009_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124314_0009_V.JPG,0.862,2026-06-08 10:33:41
DJI_20260513124327_0010_V.JPG,DJI_20260513124327_0010_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124327_0010_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124327_0010_V.JPG,0.86,2026-06-08 10:33:41
DJI_20260513124335_0011_V.JPG,DJI_20260513124335_0011_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124335_0011_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124335_0011_V.JPG,0.856,2026-06-08 10:33:41
DJI_20260513124350_0012_V.JPG,DJI_20260513124350_0012_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124350_0012_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124350_0012_V.JPG,0.849,2026-06-08 10:33:42
DJI_20260513124409_0013_V.JPG,DJI_20260513124409_0013_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124409_0013_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124409_0013_V.JPG,0.886,2026-06-08 10:33:42
DJI_20260513124429_0014_V.JPG,DJI_20260513124429_0014_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124429_0014_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124429_0014_V.JPG,0.958,2026-06-08 10:33:42
DJI_20260513124437_0015_V.JPG,DJI_20260513124437_0015_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124437_0015_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124437_0015_V.JPG,0.859,2026-06-08 10:33:43
DJI_20260513124455_0016_V.JPG,DJI_20260513124455_0016_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124455_0016_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124455_0016_V.JPG,0.971,2026-06-08 10:33:43
DJI_20260513124528_0017_V.JPG,DJI_20260513124528_0017_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124528_0017_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124528_0017_V.JPG,0.912,2026-06-08 10:33:43
DJI_20260513124544_0018_V.JPG,DJI_20260513124544_0018_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124544_0018_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124544_0018_V.JPG,0.878,2026-06-08 10:33:44
DJI_20260513124613_0019_V.JPG,DJI_20260513124613_0019_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124613_0019_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124613_0019_V.JPG,1.039,2026-06-08 10:33:44
DJI_20260513124627_0020_V.JPG,DJI_20260513124627_0020_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124627_0020_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124627_0020_V.JPG,1.006,2026-06-08 10:33:45
DJI_20260513124642_0021_V.JPG,DJI_20260513124642_0021_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124642_0021_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124642_0021_V.JPG,0.986,2026-06-08 10:33:45
DJI_20260513124656_0022_V.JPG,DJI_20260513124656_0022_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124656_0022_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124656_0022_V.JPG,0.999,2026-06-08 10:33:45
DJI_20260513124718_0023_V.JPG,DJI_20260513124718_0023_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124718_0023_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124718_0023_V.JPG,0.946,2026-06-08 10:33:46
DJI_20260513124800_0024_V.JPG,DJI_20260513124800_0024_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124800_0024_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002623\GS_AFD_ESTACIÓN INTERMEDIA 3 (PRIORIDAD 21)\DJI_20260513124800_0024_V.JPG,1.018,2026-06-08 10:33:46
DJI_20260514115518_0002_V.JPG,DJI_20260514115518_0002_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115518_0002_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115518_0002_V.JPG,0.978,2026-06-08 10:33:46
DJI_20260514115613_0004_V.JPG,DJI_20260514115613_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115613_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115613_0004_V.JPG,0.909,2026-06-08 10:33:46
DJI_20260514115639_0005_V.JPG,DJI_20260514115639_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115639_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115639_0005_V.JPG,0.922,2026-06-08 10:33:46
DJI_20260514115730_0006_V.JPG,DJI_20260514115730_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115730_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115730_0006_V.JPG,1.002,2026-06-08 10:33:47
DJI_20260514115740_0007_V.JPG,DJI_20260514115740_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115740_0007_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115740_0007_V.JPG,0.97,2026-06-08 10:33:47
DJI_20260514115753_0008_V.JPG,DJI_20260514115753_0008_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115753_0008_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002627\GS_AFD_ESTACIÓN DE MONITOREO N°3 (prioridad 24)\DJI_20260514115753_0008_V.JPG,0.999,2026-06-08 10:33:47
DJI_20260514142710_0002_V.JPG,DJI_20260514142710_0002_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142710_0002_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142710_0002_V.JPG,0.868,2026-06-08 10:33:47
DJI_20260514142719_0004_V.JPG,DJI_20260514142719_0004_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142719_0004_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142719_0004_V.JPG,0.856,2026-06-08 10:33:47
DJI_20260514142726_0005_V.JPG,DJI_20260514142726_0005_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142726_0005_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142726_0005_V.JPG,0.834,2026-06-08 10:33:47
DJI_20260514142802_0006_V.JPG,DJI_20260514142802_0006_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142802_0006_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142802_0006_V.JPG,0.785,2026-06-08 10:33:48
DJI_20260514142818_0007_V.JPG,DJI_20260514142818_0007_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142818_0007_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002629\DJI_202605141418_004\DJI_20260514142818_0007_V.JPG,0.815,2026-06-08 10:33:48
DJI_20260514155555_0001_V.JPG,DJI_20260514155555_0001_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155555_0001_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155555_0001_V.JPG,0.947,2026-06-08 10:33:48
DJI_20260514155605_0002_V.JPG,DJI_20260514155605_0002_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155605_0002_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155605_0002_V.JPG,0.939,2026-06-08 10:33:49
DJI_20260514155621_0003_V.JPG,DJI_20260514155621_0003_V,.jpg,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155621_0003_V.JPG,SOLO_JPG_19May26\GEOSP-TRN-002630\TORRE E35\DJI_20260514155621_0003_V.JPG,0.968,2026-06-08 10:33:49
