file_name,stem,extension,path,relative_path,size_mb,modified_at,match_key,exists_in_mosaic
GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002545_GS_ORTOFOTO_EB3_06-05-26.tif,11.012,2026-06-05 11:44:50,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002545_gs_ortofoto_eb3_06-05-26.tif,False
GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002546_GS_ORTOFOTO_SSEE_06-05-26.tif,762.001,2026-06-05 11:44:57,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002546_gs_ortofoto_ssee_06-05-26.tif,False
GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002555_GS_Ortofoto_Tramo 2 Línea 33 kV E-085 – E-125_06-05-26.tif,640.965,2026-06-05 11:45:11,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002555_gs_ortofoto_tramo 2 línea 33 kv e-085 – e-125_06-05-26.tif,False
GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002591_GS_Ortofoto ED1_10-05-2026.tif,63.628,2026-06-05 11:45:18,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002591_gs_ortofoto ed1_10-05-2026.tif,False
GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002592_GS_Ortofoto_Helipuerto Mauro MLP_10-05-2026.tif,102.047,2026-06-05 11:45:22,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002592_gs_ortofoto_helipuerto mauro mlp_10-05-2026.tif,False
GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002593_GS_ORTOFOTO_PATIO 19B_10-05-26.tif,156.844,2026-06-05 11:45:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002593_gs_ortofoto_patio 19b_10-05-26.tif,False
GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002603_ORTOFOTO_CORTADA_EM2_100526.tif,71.19,2026-06-05 11:45:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002603_ortofoto_cortada_em2_100526.tif,False
GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002604_GS_Ortofoto_Tramo 2 Línea 33 kV E-048 – E-084_07-05-26.tif,3217.563,2026-06-05 11:45:59,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002604_gs_ortofoto_tramo 2 línea 33 kv e-048 – e-084_07-05-26.tif,False
GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002606_GS_Ortofoto_Tramo 1 Línea 33 kV E-125 – ML EB2_10-05-26.tif,264.282,2026-06-05 11:46:07,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002606_gs_ortofoto_tramo 1 línea 33 kv e-125 – ml eb2_10-05-26.tif,False
GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002615_GS_ORTOFOTO_ESTACION DE MONITOREO N°2_13-05-2026.tif,531.553,2026-06-05 11:46:15,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002615_gs_ortofoto_estacion de monitoreo n°2_13-05-2026.tif,False
GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002616_GS_ORTOFOTO_ACCESO POZOS PRP_130526.tif,399.55,2026-06-05 11:46:24,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002616_gs_ortofoto_acceso pozos prp_130526.tif,False
GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002617_GS_ORTOFOTO_SUBESTACION_EL MAURO_PRIORIDAD 1_13_05_26.tif,954.304,2026-06-05 11:46:33,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002617_gs_ortofoto_subestacion_el mauro_prioridad 1_13_05_26.tif,False
GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002618_GS_ORTOFOTO_EM2-2_13-05-2026.tif,156.937,2026-06-05 11:46:35,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002618_gs_ortofoto_em2-2_13-05-2026.tif,False
GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002619_GS_ORTOFOTO_EBD_130526.tif,213.754,2026-06-05 11:46:39,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002619_gs_ortofoto_ebd_130526.tif,False
GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002620_GS_ORTOFOTO_ED2_13-05-2026.tif,820.834,2026-06-05 11:46:48,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002620_gs_ortofoto_ed2_13-05-2026.tif,False
GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002621_GS_ORTOFOTO_ESTACION DE BOMBEO Nº3_13_05_26.tif,56.175,2026-06-05 11:46:51,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002621_gs_ortofoto_estacion de bombeo nº3_13_05_26.tif,False
GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002622_GS_ORTOFOTO_POZOS PRP_130526.tif,29.052,2026-06-05 11:46:53,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002622_gs_ortofoto_pozos prp_130526.tif,False
GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002623_GS_ORTOFOTO_ESTACIÓN INTERMEDIA 3_13-05-2026.tif,1813.409,2026-06-05 11:47:08,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002623_gs_ortofoto_estación intermedia 3_13-05-2026.tif,False
GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002627_GS_ORTOFOTO_EM3_14-05-2026.tif,1021.143,2026-06-05 11:47:19,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002627_gs_ortofoto_em3_14-05-2026.tif,False
GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002629_GS_ORTOFOTO_Camino alternativo Salamanca_ (Prioridad 22)_14_05_26.tif,56.639,2026-06-05 11:47:23,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002629_gs_ortofoto_camino alternativo salamanca_ (prioridad 22)_14_05_26.tif,False
GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002630_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,650.561,2026-06-05 11:47:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002630_gd_ortofoto_tramo 2 linea 22 kv e-35 - e48_14-05-2026.tif,False
GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002631_GS_ORTOFOTO_EM4_14-05-2026.tif,2073.665,2026-06-05 11:47:46,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002631_gs_ortofoto_em4_14-05-2026.tif,False
GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002635_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,85.96,2026-06-05 11:47:50,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002635_gs_ortofoto_helipuerto mauro_150526.tif,False
GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002636_GS_ORTOFOTO_HELIPUERTO MAURO_150526.tif,85.96,2026-06-05 11:47:54,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002636_gs_ortofoto_helipuerto mauro_150526.tif,False
GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002642_GS_ORTOFOTO_EV1_15-05-2026.tif,721.83,2026-06-05 11:47:59,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002642_gs_ortofoto_ev1_15-05-2026.tif,False
GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002643_GS_Ortofoto_Estacion Cabecera (Prioridad 25)_15_05_26.tif,88.752,2026-06-05 11:48:02,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002643_gs_ortofoto_estacion cabecera (prioridad 25)_15_05_26.tif,False
GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002647_GS_ORTOFOTO_TORRES E48 A E84_16-05-2026.tif,1225.743,2026-06-05 11:48:16,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002647_gs_ortofoto_torres e48 a e84_16-05-2026.tif,False
GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002652_GS_ORTOFOTO_EV2_170526.tif,190.375,2026-06-05 11:48:27,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002652_gs_ortofoto_ev2_170526.tif,False
GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002655_GS_ORTOFOTO_EDT_17-05-2026.tif,21.961,2026-06-05 11:48:29,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002655_gs_ortofoto_edt_17-05-2026.tif,False
GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002656_GD_ORTOFOTO_Tramo 2 linea 22 KV E-35 - E48_14-05-2026.tif,650.561,2026-06-05 11:48:35,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002656_gd_ortofoto_tramo 2 linea 22 kv e-35 - e48_14-05-2026.tif,False
GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002660_GS_ORTOFOTO_EM1_150526.tif,138.719,2026-06-05 11:48:41,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002660_gs_ortofoto_em1_150526.tif,False
GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26,.tif,\\amssclgis10.ams.gmams.cl\CL_MLP_PAO\Vuelos_Drone_Sin_Procesar\INPUT\20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,20260519_Geosupport\SOLO_TIF_19May26\GEOSP-TRN-002665_ORTOFOTO_LINEA 33KV E-085-E125 ( Prioridad 7)_16_16_05_26.tif,1158.81,2026-06-05 11:49:09,\\amssclgis10.ams.gmams.cl\cl_mlp_pao\vuelos_drone_sin_procesar\input\20260519_geosupport\solo_tif_19may26\geosp-trn-002665_ortofoto_linea 33kv e-085-e125 ( prioridad 7)_16_16_05_26.tif,False
